City,Country_Code,IATA,Latitude,Longitude,Altitude
Kozani,GR,KZI,40.28609848022461,21.84079933166504,2059
Leros Island,GR,LRS,37.184898,26.800301,39
Limnos Island,GR,LXS,39.917098999,25.236299514799995,14
Larisa,GR,LRA,39.650253,22.4655,241
Laiagam,PG,LGM,-5.4923,143.488,7267
Mykonos Island,GR,JMK,37.43510055541992,25.348100662231445,405
Milos Island,GR,MLO,36.696899,24.4769,10
Mytilene,GR,MJT,39.0567016602,26.5983009338,60
Linga Linga,PG,LGN,-5.5319444444400006,149.734166667,17
Naxos Island,GR,JNX,37.0811004639,25.3680992126,10
Paros Island,GR,PAS,37.020495,25.113195,131
Astypalaia Island,GR,JTY,36.5798988342,26.3757991791,165
Preveza/Lefkada,GR,PVK,38.925498962402344,20.765300750732422,11
Rodes Island,GR,RHO,36.405399322509766,28.086200714111328,17
Patras,GR,GPA,38.1511,21.4256,46
Souda,GR,CHQ,35.531700134277344,24.149700164794922,490
Skiathos,GR,JSI,39.177101135253906,23.503700256347656,54
Samos Island,GR,SMI,37.689998626708984,26.911699295043945,19
Syros Island,GR,JSY,37.4227981567,24.950899124099998,236
Sparti,GR,SPJ,36.973899841308594,22.52630043029785,500
Santorini Island,GR,JTR,36.399200439453125,25.479299545288086,127
Crete Island,GR,JSH,35.21609878540039,26.101299285888672,376
Skiros Island,GR,SKU,38.9676017761,24.4871997833,44
Thessaloniki,GR,SKG,40.51969909667969,22.97089958190918,22
Zakynthos Island,GR,ZTH,37.7509,20.8843,15
Budapest,HU,BUD,47.42976,19.261093,495
Debrecen,HU,DEB,47.48889923095703,21.615299224853516,359
Miskolc,HU,MCQ,48.13690185546875,20.791400909423828,390
Lehu,PG,LHP,-6.527493,155.712442,1770
Pécs-Pogány,HU,PEV,45.990898,18.240996,1000
Sármellék,HU,SOB,46.686391,17.159084,408
Taszár,HU,TZR,46.39310073852539,17.917499542236328,531
L'Aquila,IT,QAQ,42.379902,13.3092,2211
Crotone,IT,CRV,38.9972,17.0802,522
Bari,IT,BRI,41.138901,16.760599,177
Foggia,IT,FOG,41.432899,15.535,265
Grottaglie,IT,TAR,40.517502,17.4032,215
,IT,LCC,40.239201,18.133301,156
Pescara,IT,PSR,42.431702,14.1811,48
Brindisi,IT,BDS,40.6576,17.947001,47
Lamezia Terme (CZ),IT,SUF,38.905399,16.2423,39
Comiso,IT,CIY,36.994601,14.607182,623
Catania,IT,CTA,37.466801,15.0664,39
Lampedusa,IT,LMP,35.497898,12.6181,70
Pantelleria (TP),IT,PNL,36.816502,11.9689,628
Palermo,IT,PMO,38.175999,13.091,65
Reggio Calabria,IT,REG,38.071201,15.6516,96
Trapani (TP),IT,TPS,37.9114,12.488,25
Sigonella (CT),IT,NSY,37.401699,14.9224,79
Belluno (BL),IT,BLX,46.166549,12.250389,1240
Cortina D'Ampezzo,IT,CDF,46.573001861600005,12.118000030500001,4213
Ravenna,IT,RAN,44.36391,12.224978,1
Alghero,IT,AHO,40.632099,8.29077,87
Decimomannu,IT,DCI,39.354198,8.97248,100
Cagliari,IT,CAG,39.251499,9.05428,13
Olbia (SS),IT,OLB,40.898701,9.51763,37
Oristano,IT,FNU,39.895308,8.642661,36
Arbatax,IT,TTB,39.9188,9.68298,23
Milan,IT,MXP,45.6306,8.72811,768
Bergamo,IT,BGY,45.673901,9.70417,782
Torino,IT,TRN,45.200802,7.64963,989
Albenga (SV),IT,ALL,44.050598,8.12743,148
Genova,IT,GOA,44.4133,8.8375,13
Milan,IT,LIN,45.445099,9.27674,353
Parma,IT,PMF,44.824501,10.2964,161
Aosta,IT,AOT,45.738499,7.36872,1791
Cuneo,IT,CUF,44.547001,7.62322,1267
Aviano (PN),IT,AVB,46.031898,12.596503,410
Bolzano,IT,BZO,46.460201,11.3264,789
Udine,IT,UDN,46.0322,13.1868,305
Bologna,IT,BLQ,44.5354,11.2887,123
Treviso,IT,TSF,45.648399,12.1944,59
Forlì (FC),IT,FRL,44.194801,12.0701,97
Montichiari (BS),IT,VBS,45.428902,10.3306,355
Trieste,IT,TRS,45.827499,13.4722,39
Rimini,IT,RMI,44.020302,12.6117,40
Vicenza,IT,VIC,45.573399,11.5295,128
Padova,IT,QPA,45.395802,11.8479,44
Verona,IT,VRN,45.395699,10.8885,239
Ancona,IT,AOI,43.616299,13.3623,49
Venice,IT,VCE,45.505299,12.3519,7
Lucca,IT,LCV,43.825825,10.577928,39
Rieti,IT,QRT,42.4272,12.8517,1278
Siena,IT,SAY,43.256302,11.255,634
Sarzana (SP),IT,QLP,44.088001,9.98795,45
Rome,IT,CIA,41.7994,12.5949,427
Rome,IT,FCO,41.8002778,12.2388889,13
Salerno,IT,QSR,40.620399,14.9113,119
Marina  Di Campo,IT,EBA,42.7603,10.2394,31
Latina,IT,QLT,41.5424,12.909,94
Nápoli,IT,NAP,40.886002,14.2908,294
Pisa,IT,PSA,43.683899,10.3927,6
Firenze,IT,FLR,43.810001,11.2051,142
Grosetto,IT,GRS,42.759701,11.0719,17
Perugia,IT,PEG,43.095901,12.5132,697
Ljubljana,SI,LJU,46.223701,14.4576,1273
,SI,MBX,46.47990036010742,15.686100006103516,876
Portoroz,SI,POW,45.4734001159668,13.614999771118164,7
Lekana,CG,LKC,-2.313,14.606,2634
Holešov,CZ,GTW,49.3143997,17.5688992,761
Uherské Hradiště,CZ,UHE,49.02939987182617,17.439699172973633,581
Karlovy Vary,CZ,KLV,50.202999114990234,12.914999961853027,1989
Mariánské Lázně,CZ,MKA,49.922798156738,12.72469997406,1772
Ostrava,CZ,OSR,49.6963005065918,18.111099243164062,844
Olomouc,CZ,OLO,49.587799,17.2108,869
Pardubice,CZ,PED,50.01340103149414,15.73859977722168,741
Přerov,CZ,PRV,49.42580032348633,17.404699325561523,676
Prague,CZ,PRG,50.1008,14.26,1247
Brno,CZ,BRQ,49.15129852294922,16.694400787353516,778
Vodochody,CZ,VOD,50.216599,14.3958,919
Zabreh,CZ,ZBE,49.92829895019531,18.07830047607422,791
Tel Aviv,IL,TLV,32.01139831542969,34.88669967651367,135
Beersheba,IL,BEV,31.287000656128,34.722999572754,656
Eilat,IL,ETM,29.723694,35.011416,288
Eilat,IL,ETH,29.5613,34.960098,42
Sapir,IL,EIY,30.621700286865234,35.20330047607422,-164
La Lima,HN,LLH,15.4422,-87.8988,96
Haifa,IL,HFA,32.80939865112305,35.04309844970703,28
Rosh Pina,IL,RPN,32.98099899291992,35.5718994140625,922
Kiryat Shmona,IL,KSW,33.21670150756836,35.599998474121094,381
Lissadell Station,AU,LLL,-16.661,128.594,374
Masada,IL,MTZ,31.32819938659668,35.38859939575195,-1266
Beersheba,IL,VTM,31.208299636799996,35.012298584,1330
Eilat,IL,VDA,29.94029998779297,34.93579864501953,1492
Beersheba,IL,MIP,30.776100158691406,34.66669845581055,2126
Tel Aviv,IL,SDV,32.11470031738281,34.78219985961914,43
Yotvata,IL,YOT,29.901111,35.0675,249
La Macarena,CO,LMC,2.17565,-73.78674,790
Valletta,MT,MLA,35.857498,14.4775,300
Palma,MZ,LMZ,-10.7506,40.4702,177
,PG,LNC,-6.384611111110001,147.368638889,5750
,PG,LNF,-4.855941,141.220165,3126
,PG,LNM,-7.22313888889,146.227083333,5127
Monaco,MC,MCM,43.725601,7.41917,20
Loani,PG,LNQ,-10.5815,150.5931,150
Loen Island,MH,LOF,7.7575,168.2357,23
Hohenems / Dornbirn,AT,HOH,47.384998,9.7,1352
Lagos de Moreno,MX,LOM,21.2581,-101.9441,6227
Fort Rucker Ozark,US,LOR,31.35580063,-85.75119781,294
Graz,AT,GRZ,46.9911003112793,15.439599990844727,1115
Innsbruck,AT,INN,47.260201,11.344,1907
Klagenfurt am Wörthersee,AT,KLU,46.642502,14.3377,1472
Linz,AT,LNZ,48.2332,14.1875,980
Salzburg,AT,SZG,47.793300628699996,13.0043001175,1411
Vienna,AT,VIE,48.110298156738,16.569700241089,600
Vila Franca de Xira,PT,AVR,38.883301,-9.0301,11
Vila do Porto,PT,SMA,36.97140121459961,-25.17060089111328,308
Bragança,PT,BGC,41.8578,-6.70713,2241
Beja,PT,BYJ,38.078899,-7.9324,636
Braga,PT,BGZ,41.5871009827,-8.445139884949999,247
Chaves,PT,CHV,41.722356,-7.463064,1181
Cascais,PT,CAT,38.724998,-9.35523,325
Santa Cruz das Flores,PT,FLW,39.455299377441406,-31.131399154663086,112
Faro,PT,FAO,37.0144004822,-7.96590995789,24
Santa Cruz da Graciosa,PT,GRW,39.092201232910156,-28.029800415039062,86
Horta,PT,HOR,38.519901275634766,-28.715900421142578,118
Praia da Vitória,PT,TER,38.761799,-27.090799,180
Funchal,PT,FNC,32.697899,-16.7745,192
,PT,QLR,39.828335,-8.8875,187
Ponta Delgada,PT,PDL,37.7411994934,-25.6979007721,259
Pico Island,PT,PIX,38.554298,-28.441299,109
Portimão,PT,PRM,37.1493,-8.58396,5
Porto,PT,OPO,41.2481002808,-8.68138980865,228
Vila Baleira,PT,PXO,33.0733985901,-16.3500003815,341
Lisbon,PT,LIS,38.7813,-9.13592,374
Velas,PT,SJZ,38.665501,-28.1758,311
Vila Real,PT,VRL,41.2743,-7.72047,1805
Viseu,PT,VSE,40.725498,-7.88899,2060
Banja Luka,BA,BNX,44.94139862060547,17.297500610351562,400
Mostar,BA,OMO,43.282901763916016,17.84589958190918,156
Sarajevo,BA,SJJ,43.82460021972656,18.331499099731445,1708
Tuzla,BA,TZL,44.45869827270508,18.72480010986328,784
Arad,RO,ARW,46.17660140991211,21.261999130249023,352
Bacău,RO,BCM,46.52190017700195,26.91029930114746,607
Baia Mare,RO,BAY,47.660598,23.467252,605
Bucharest,RO,BBU,44.50320053100586,26.102100372314453,297
Constanţa,RO,CND,44.36220169067383,28.488300323486328,353
Cluj-Napoca,RO,CLJ,46.785198,23.686199,1039
Caransebeş,RO,CSB,45.41999816894531,22.253299713134766,866
Craiova,RO,CRA,44.31809997558594,23.888599395751953,626
Iaşi,RO,IAS,47.17850112915039,27.6205997467041,397
Lathrop,US,LRO,37.837916666699996,-121.272805556,55
Oradea,RO,OMR,47.025299072265625,21.90250015258789,465
Bucharest,RO,OTP,44.5711111,26.085,314
Sibiu,RO,SBZ,45.78559875488281,24.091299057006836,1496
Satu Mare,RO,SUJ,47.70330047607422,22.885700225830078,405
Suceava,RO,SCV,47.6875,26.35409927368164,1375
Tulcea,RO,TCE,45.0625,28.71430015563965,200
Târgu Mureş,RO,TGM,46.46770095825195,24.412500381469727,963
Timişoara,RO,TSR,45.809898376464844,21.337900161743164,348
Geneva,CH,GVA,46.23809814453125,6.108950138092041,1411
,CH,QNC,46.9575004578,6.86471986771,1427
Sion,CH,SIR,46.219600677500004,7.326759815220001,1585
,CH,EML,47.092444,8.305184,1400
Lugano,CH,LUG,46.00429916379999,8.9105796814,915
Bern,CH,BRN,46.914100647,7.497149944309999,1674
Buochs,CH,BXO,46.974444,8.396944,1475
Ascona,CH,ACO,46.157798767100005,8.78194046021,655
Grenchen,CH,ZHI,47.181599,7.41719,1411
Zurich,CH,ZRH,47.464699,8.54917,1416
Locarno,CH,ZJI,46.160800933800004,8.87860965729,650
Altenrhein,CH,ACH,47.4850006104,9.560770034789998,1306
,CH,SMV,46.53409957885742,9.884110450744629,5600
Gökçeada,TR,GKD,40.204498,25.883302,73
Ankara,TR,ESB,40.128101348899996,32.995098114,3125
Ankara,TR,ANK,39.949798584,32.6885986328,2653
Adana,TR,ADA,36.9822006226,35.280399322499996,65
Adana,TR,UAB,37.002101898199996,35.4258995056,238
Afyonkarahisar,TR,AFY,38.726398468,30.6011009216,3310
Antalya,TR,AYT,36.898701,30.800501,177
Gaziantep,TR,GZT,36.9472007751,37.4786987305,2315
Kastamonu,TR,KFS,41.31420135498047,33.795799255371094,3520
Konya,TR,KYA,37.979,32.561901,3392
Amasya,TR,MZH,40.829399,35.521999,1758
Sivas,TR,VAS,39.813801,36.9035,5239
Zonguldak,TR,ONQ,41.506401062,32.0886001587,39
Malatya,TR,MLX,38.435298919699996,38.0909996033,2828
Kayseri,TR,ASR,38.770401001,35.4953994751,3463
Tokat,TR,TJK,40.307430267333984,36.367408752441406,1831
Denizli,TR,DNZ,37.7855987549,29.7012996674,2795
Nevşehir,TR,NAV,38.7719,34.5345,3100
Latrobe,AU,LTB,-41.235188030699994,146.396169662,12
Istanbul,TR,ISL,40.976898,28.8146,163
Aydın,TR,CII,37.8149986267,27.895299911499997,102
Bursa,TR,BTZ,40.233299255371094,29.009199142456055,331
,TR,BZI,39.619300842285156,27.926000595092773,340
,TR,BDM,40.31800079345703,27.977699279785156,170
Çanakkale,TR,CKZ,40.1376991272,26.4267997742,23
,TR,ESK,39.7840995789,30.582099914599997,2581
İzmir,TR,ADB,38.2924003601,27.156999588,412
,TR,IGL,38.513000488299994,27.010099411,16
Uşak,TR,USQ,38.68149948120117,29.47170066833496,2897
,TR,KCO,40.73500061035156,30.08329963684082,182
Bursa,TR,YEI,40.2551994324,29.5625991821,764
Dalaman,TR,DLM,36.7131004333,28.7924995422,20
Çorlu,TR,TEQ,41.13819885253906,27.919099807739258,574
,TR,BXN,37.140098571777344,27.669700622558594,202
Eskişehir,TR,AOE,39.809898,30.5194,2588
Altıntaş,TR,KZR,39.113079,30.128111,3327
Elazığ,TR,EZS,38.6068992615,39.2914009094,2927
Diyarbakir,TR,DIY,37.893901825,40.201000213600004,2251
Erzincan,TR,ERC,39.7102012634,39.527000427199994,3783
Erzurum,TR,ERZ,39.9565010071,41.17020034789999,5763
Kars,TR,KSY,40.562198638916016,43.1150016784668,5889
Trabzon,TR,TZX,40.99509811401367,39.78969955444336,104
Şanlıurfa,TR,SFQ,37.09429931640625,38.84709930419922,1483
Van,TR,VAN,38.46820068359375,43.332298278808594,5480
Batman,TR,BAL,37.929000854499996,41.1166000366,1822
Muş,TR,MSR,38.747798919677734,41.66120147705078,4157
Siirt,TR,SXZ,37.97890090942383,41.84040069580078,2001
Sinop,TR,NOP,42.015800476074,35.066398620605,20
Kahramanmaraş,TR,KCM,37.5388259888,36.9535217285,1723
,TR,AJI,39.654541015625,43.025978088378906,5462
Adıyaman,TR,ADF,37.7313995361,38.4688987732,2216
Mardin,TR,MQM,37.223300933800004,40.6316986084,1729
Şanlıurfa,TR,GNY,37.445663,38.895592,2708
Şırnak,TR,NKT,37.3647,42.0582,2038
Hakkari,TR,YKO,37.5497,44.2381,6400
Hatay,TR,HTY,36.36277771,36.282222747800006,269
Leitre,PG,LTF,-2.8337,141.6257,32
Isparta,TR,ISE,37.8554000854,30.368400573699997,2835
Edremit,TR,EDO,39.554599762,27.0137996674,50
Bodrum,TR,BJV,37.25059890749999,27.6643009186,21
Samsun,TR,SZF,41.254501,36.567101,18
Istanbul,TR,SAW,40.898601532,29.3092002869,312
Istanbul,TR,IST,41.275278,28.751944,325
Gazipaşa,TR,GZP,36.299217,32.300598,86
Amargosa Valley,US,LTH,36.6342,-116.4135,2650
Bălți,MD,BZY,47.843056,27.777222,758
Chişinău,MD,KIV,46.92770004272461,28.930999755859375,399
Lublin,PL,LUZ,51.240278,22.713611,633
Santana do Livramento,BR,LVB,-30.8354,-55.62565,1094
Rafah,PS,GZA,31.24640083313,34.276100158691,320
Lebak,PH,LWA,6.6739,124.0581,16
Ohrid,MK,OHD,41.18,20.7423,2313
Skopje,MK,SKP,41.961601,21.621401,781
Gibraltar,GI,GIB,36.1511993408,-5.3496599197400005,15
Brak,LY,BCQ,27.653,14.272,1056
Derna,LY,DNF,32.54199981689453,22.7450008392334,1235
Misratah,LY,MRA,32.325000762939,15.0609998703,60
Ubari,LY,QUB,26.567499,12.8231,1528
Belgrade,RS,BEG,44.8184013367,20.3090991974,335
Berane,ME,IVG,42.8390007019043,19.86199951171875,2287
Batajnica,RS,BJY,44.935299,20.2575,265
Nis,RS,INI,43.337299,21.853701,648
Novi Sad,RS,QND,45.385799,19.839199,266
Podgorica,ME,TGD,42.359402,19.2519,141
Tivat,ME,TIV,42.404701232910156,18.72330093383789,20
Bratislava,SK,BTS,48.17020034790039,17.21269989013672,436
Košice,SK,KSC,48.66310119628906,21.241100311279297,755
Piešťany,SK,PZY,48.62519836425781,17.828399658203125,545
Prešov,SK,POV,49.02970123291,21.315599441528,1060
Sliač,SK,SLD,48.63779830932617,19.13409996032715,1043
Poprad,SK,TAT,49.073600769,20.2411003113,2356
Žilina,SK,ILZ,49.231498718299996,18.6135005951,1020
Drummond,US,DRU,46.6208,-113.205002,4245
Goulimime,MA,GLN,29.0266990662,-10.0502996445,984
Ware,US,UWA,42.282001495361,-72.214797973633,483
Mamai,PG,MAP,-10.290833333299998,149.519166667,90
Cockburn Town,TC,GDT,21.444499969482422,-71.14230346679688,13
Middle Caicos,TC,MDS,21.82602,-71.8025,9
,TC,NCA,21.9175,-71.939598,10
Pine Cay,TC,PIC,21.874948,-72.092344,3
Providenciales Island,TC,PLS,21.77359962463379,-72.26589965820312,15
,TC,XSC,21.515699386599998,-71.528503418,6
Salt Cay,TC,SLX,21.333000183099998,-71.1999969482,3
Barahona,DO,BRX,18.25149917602539,-71.12039947509766,10
Cabo Rojo,DO,CBJ,17.929000854492188,-71.6447982788086,262
Samana,DO,AZS,19.2670001984,-69.7419967651,30
Costanza,DO,COZ,18.907499313354,-70.721900939941,3950
Santo Domingo,DO,HEX,18.4696998596,-69.9693984985,190
La Isabela,DO,JBQ,18.572500228881836,-69.98560333251953,98
La Romana,DO,LRM,18.450700759887695,-68.91179656982422,240
Punta Cana,DO,PUJ,18.567399978599997,-68.36340332030001,47
Samana,DO,EPS,19.3214150435,-69.4959121943,30
Puerto Plata,DO,POP,19.75790023803711,-70.56999969482422,15
Medfra,US,MDR,63.1060198183,-154.719429016,435
Santo Domingo,DO,SDQ,18.42970085144,-69.668899536133,59
San Juan,DO,SJM,18.833332061799997,-71.2333297729,1496
Santiago,DO,STI,19.406099319458008,-70.60469818115234,565
"Médouneu, Gabon",GQ,MDV,1.0085,10.7552,2100
Limestone,US,LIZ,46.950401,-67.885902,746
Melfi,TD,MEF,11.060192,17.944495,1293
Moramanga,MG,OHB,-18.9175,48.2181944444,2960
Coban,GT,CBV,15.468999862670898,-90.40670013427734,4339
Carmelita,GT,CMM,17.461200714111328,-90.05370330810547,753
Coatepeque,GT,CTF,14.694199562072754,-91.88249969482422,1486
Margarima,PG,MGG,-5.979,143.3595,7291
Guatemala City,GT,GUA,14.5833,-90.527496,4952
Huehuetenango,GT,HUG,15.327400207519531,-91.46240234375,6375
Matagorda Island,US,MGI,28.323,-96.464,7
Melchor de Mencos,GT,MCR,17.0686092377,-89.1522216797,4670
Manga Mission,PG,MGP,-4.147,153.0186,60
Puerto Barrios,GT,PBR,15.7309,-88.583801,33
Poptún,GT,PON,16.325799942017,-89.41609954834,1801
Santa Cruz del Quiche,GT,AQB,15.012200355529785,-91.15059661865234,6631
Quezaltenango,GT,AAZ,14.8656,-91.501999,7779
Rubelsanto,GT,RUV,15.991999626159668,-90.44529724121094,426
Rio Dulce,GT,LCF,15.668363,-88.961763,28
Retalhuleu,GT,RER,14.520999908447266,-91.69730377197266,656
Puerto San José,GT,GSJ,13.936200141899999,-90.83580017090001,29
San Benito,GT,FRS,16.913799285899998,-89.86640167239999,427
Ailinglapalap Atoll,MH,JAT,7.749774755610001,168.977837563,20
Ailinglapalap Atoll,MH,JEJ,7.565350055690001,168.962005615,10
Maloelap Island,MH,MAV,8.70444011688,171.229995728,4
Mejit Atoll,MH,MJB,10.283302,170.869,5
Majkin,MH,MJE,7.76291,168.26576,24
Namorik Atoll,MH,NDK,5.631669998168945,168.125,15
Arno Atoll,MH,TIC,7.13332986831665,171.91700744628906,4
Jabor Jaluit Atoll,MH,UIT,5.90924,169.636993,4
Wotje Atoll,MH,WTE,9.458333,170.238611,4
Ahuas,HN,AHS,15.4722,-84.352203,249
Brus Laguna,HN,BHG,15.7631,-84.543602,19
Catacamas,HN,CAA,14.916999816894531,-85.9000015258789,1489
Marcala,HN,MRJ,14.161944,-88.034447,1240
La Unión,HN,LUI,15.033192,-86.692334,2625
Coyoles,HN,CYL,15.445556,-86.675278,492
Cauquira,HN,CDD,15.316667,-83.591667,21
Olanchito,HN,OAN,15.505556,-86.574722,722
Gracias,HN,GAC,14.573492,-88.595801,2995
Iriona,HN,IRN,15.939167022700001,-85.13722229,8
Jicalapa,HN,GUO,15.006111,-86.049164,2133
Jutigalpa,HN,JUT,14.652600288391113,-86.22029876708984,1314
La Ceiba,HN,LCE,15.7425,-86.852997,39
La Esperanza,HN,LEZ,14.291111,-88.175003,5475
San Pedro Sula,HN,SAP,15.4526,-87.923599,91
Mullen,US,MHN,42.042155,-101.059113,3260
Guanaja,HN,GJA,16.4454,-85.906601,49
Palacios,HN,PCH,15.955,-84.941391,18
Puerto Lempira,HN,PEU,15.2622,-83.781197,33
Roatan Island,HN,RTB,16.316799,-86.523003,39
Santa Rosa de Copán,HN,SDH,14.777889,-88.775021,3564
Copán Ruinas,HN,RUY,14.914885,-89.007837,2336
Comayagua,HN,XPL,14.3824,-87.621201,2061
Tela,HN,TEA,15.7759,-87.4758,7
Tegucigalpa,HN,TGU,14.06089973449707,-87.21720123291016,3294
Trujillo,HN,TJI,15.9268,-85.938202,3
Sulaco,HN,SCD,14.90719985961914,-87.26339721679688,400
Utila Island,HN,UII,16.1131,-86.880302,29
Morehead,PG,MHY,-8.71411111111,141.644444444,100
Yoro,HN,ORO,15.1275,-87.135,2215
Mainoru,AU,MIZ,-14.0533,134.0942,365
Moki,PG,MJJ,-5.7181,145.2404,3030
Maganja,MZ,MJS,-17.3087,37.5,215
Ocho Rios,JM,OCJ,18.404199600219727,-76.96900177001953,90
Kingston,JM,KIN,17.935699462890625,-76.7874984741211,10
Montego Bay,JM,MBJ,18.503700256347656,-77.91339874267578,4
Ken Jones,JM,POT,18.1987991333,-76.53450012210001,20
Babase Island,PG,MKN,-4.02343055556,153.657277778,5
Negril,JM,NEG,18.34280014038086,-78.33209991455078,9
Tinson Pen,JM,KTP,17.98859977722168,-76.82379913330078,16
Mili Island,MH,MIJ,6.08333,171.733002,4
Malalaua,PG,MLQ,-8.07138888889,146.155472222,20
Hinthada,MM,HEB,17.633329391500002,95.4666976929,32
Tizimin,MX,TZM,21.155716,-88.172918,56
Acapulco,MX,ACA,16.757099151611328,-99.75399780273438,16
,MX,NTR,25.865601,-100.237,1476
Aguascalientes,MX,AGU,21.705601,-102.318001,6112
Huatulco,MX,HUX,15.7753,-96.262604,464
Cananea,MX,CNA,31.06615,-110.097878,4921
,MX,CVJ,18.834800720214844,-99.26129913330078,4277
Ciudad Acuña,MX,ACN,29.332899,-101.098998,1410
Ciudad del Carmen,MX,CME,18.65369987487793,-91.79900360107422,10
,MX,NCG,30.3974,-107.875,4850
Culiacán,MX,CUL,24.7644996643,-107.474998474,108
Chetumal,MX,CTM,18.50469970703125,-88.32679748535156,39
Ciudad Obregón,MX,CEN,27.39259910583496,-109.83300018310547,243
Comitán,MX,CJT,16.176701,-92.050598,5161
Campeche,MX,CPE,19.816799163800003,-90.5002975464,34
Ciudad Juárez,MX,CJS,31.63610076904297,-106.42900085449219,3904
Chichen Itza,MX,CZA,20.6413002014,-88.4461975098,102
Chihuahua,MX,CUU,28.702899932900003,-105.964996338,4462
Ciudad Victoria,MX,CVM,23.7033004761,-98.9564971924,761
Celaya,MX,CYW,20.546,-100.887001,5709
Cozumel,MX,CZM,20.52239990234375,-86.92559814453125,15
Ciudad Constitución,MX,CUA,25.053800582886,-111.61499786377,213
Ciudad Mante,MX,MMC,22.743177,-99.017372,341
Durango,MX,DGO,24.1242008209,-104.527999878,6104
Tepic,MX,TPQ,21.4195,-104.843002,3020
Ensenada,MX,ESE,31.7953,-116.602997,66
Guadalajara,MX,GDL,20.521799087524414,-103.31099700927734,5016
Guaymas,MX,GYM,27.9689998626709,-110.92500305175781,59
Guerrero Negro,MX,GUB,28.0261,-114.024002,59
,MX,TCN,18.49720001220703,-97.4198989868164,5509
Hermosillo,MX,HMO,29.095899581900003,-111.047996521,627
Colima,MX,CLQ,19.277,-103.577002,2467
,MX,ISJ,21.2450008392334,-86.73999786376953,7
Saltillo,MX,SLW,25.54949951171875,-100.92900085449219,4778
Ixtepec,MX,IZT,16.449301,-95.093697,164
